# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.3559693722771425,2.6496896677418054,4.847184022918228,-150.71510370312825,1.0679081168314275,2.9999999999999862,0.47073309516258793,0.0,28.867194716116302,0.0
 0.35995023261316916,2.645965253251532,4.8450854392580585,-150.60018743267048,1.0798506978395075,2.9999999999999862,0.45825430676571577,0.0,28.41633256653313,0.0
 0.363913079824742,2.6422207117922665,4.842965807787178,-150.48757784839609,1.091739239474226,2.999999999999986,0.4463678261111522,0.0,27.984120127277908,0.0
 0.3678579600454578,2.6384565432495126,4.840825479302432,-150.37718384641187,1.1035738801363733,2.999999999999986,0.43504117420845345,0.0,27.569824898894616,0.0
 0.37178491426609145,2.634673247508776,4.838664804600666,-150.268918406163,1.1153547427982742,2.999999999999986,0.4242440901813992,0.0,27.172756969351965,0.0
 0.3756939786517369,2.6308713244555597,4.836484134478724,-150.16269834963433,1.1270819359552107,3.000000000000014,0.41394835991328927,0.0,26.792266492895646,0.0
 0.37958518483420706,2.627051273975368,4.834283819733452,-150.05844411661477,1.1387555545026211,3.000000000000014,0.40412765841967313,0.0,26.42774132298516,0.0
 0.3834585601818825,2.6232135959537066,4.832064211161694,-149.95607955487958,1.1503756805456475,3.000000000000014,0.3947574074826416,0.0,26.0786047833636,0.0
 0.38731412804897103,2.6193587902760784,4.8298256595602975,-149.85553172425836,1.1619423841469132,3.000000000000029,0.3858146462387932,0.0,25.744313711165802,0.0
 0.39115190800594196,2.6154873568279893,4.827568515726106,-149.75673071309166,1.1734557240178258,2.9999999999999565,0.3772779097322751,0.0,25.42435647658458,0.0
 0.39497191605274407,2.6115997954949424,4.825293130455964,-149.65960946676634,1.1849157481582322,3.0000000000000147,0.3691271220941154,0.0,25.118251301468902,0.0
 0.39877416481624073,2.6076966061624427,4.822999854546718,-149.56410362681413,1.196322494448722,2.9999999999999707,0.3613434947915523,0.0,24.825544611611313,0.0
 0.4025586637331839,2.6037782887159944,4.820689038795213,-149.47015138011895,1.2076759911995516,3.0000000000000147,0.35390943586341256,0.0,24.545809505889338,0.0
 0.4063254192198986,2.5998453430411024,4.818361033998294,-149.37769331748677,1.2189762576596959,3.0000000000000147,0.3468084651867411,0.0,24.27864438973899,0.0
 0.41007443482976674,2.5958982690232704,4.816016190952806,-149.28667230068322,1.2302233044893003,3.0000000000000147,0.3400251377266847,0.0,24.02367164298121,0.0
 0.4138057113994744,2.5919375665480024,4.813654860455594,-149.19703333756343,1.2414171341984233,2.999999999999985,0.333544972860359,0.0,23.780536454015166,0.0
 0.41751924718492317,2.587963735500804,4.811277393303505,-149.10872346444427,1.2525577415547695,3.0,0.3273543882256262,0.0,23.54890565555756,0.0
 0.42121503798760906,2.583977275767179,4.808884140293381,-149.02169163550914,1.263645113962827,2.99999999999997,0.32144064013186374,0.0,23.32846671333043,0.0
 0.4248930772722018,2.579978687232632,4.80647545222207,-148.93588861848818,1.2746792318166054,3.0,0.3157917688331585,0.0,23.118926778430865,0.0
 0.42855335627600943,2.5759684697826666,4.804051679886416,-148.85126689621055,1.285660068828028,2.999999999999939,0.3103965464722904,0.0,22.92001176194522,0.0
 0.4321958641109266,2.571947123302788,4.801613174083265,-148.76778057379124,1.2965875923327794,3.0,0.3052444315065087,0.0,22.7314655583748,0.0
 0.4358205878584454,2.5679151476785003,4.79916028560946,-148.6853852907659,1.307461763575336,3.0000000000000457,0.30032552335398716,0.0,22.55304923412991,0.0
 0.43942751265822444,2.563873042795308,4.796693365261849,-148.60403813817268,1.3182825379746732,3.0000000000000155,0.2956305252337341,0.0,22.384540384586636,0.0
 0.4430166217907035,2.5598213085387154,4.794212763837275,-148.523697579852,1.3290498653721103,2.9999999999999845,0.2911507052036652,0.0,22.22573244643662,0.0
 0.4465878967541847,2.5557604447942266,4.791718832132584,-148.44432337802104,1.3397636902625538,2.999999999999969,0.2868778620780091,0.0,22.076434116955085,0.0
 0.450141317336775,2.551690951447347,4.789211920944622,-148.36587652263964,1.3504239520103247,3.0000000000000155,0.28280429584700467,0.0,21.936468843053564,0.0
 0.4536768616835669,2.5476133283835796,4.786692381070232,-148.288319164233,1.3610305850507005,3.0,0.27892277613785166,0.0,21.80567425603247,0.0
 0.45719450635936865,2.54352807548843,4.784160563306262,-148.21161455028403,1.3715835190781058,3.0000000000000315,0.27522651758398875,0.0,21.6839018183024,0.0
 0.4606942264073186,2.5394356926474013,4.781616818449555,-148.1357269643727,1.3820826792219558,3.0000000000000315,0.2717091534077363,0.0,21.57101631160481,0.0
 0.4641759954036387,2.535336679745999,4.779061497296957,-148.06062166855986,1.392527986210916,2.999999999999952,0.26836471323579303,0.0,21.466895555042584,0.0
 0.4676397855088119,2.5312315366697273,4.776494950645313,-147.98626484814753,1.4029193565264355,2.999999999999984,0.2651876020131119,0.0,21.37143002817934,0.0
 0.4710855675154082,2.52712076330409,4.773917529291468,-147.91262355910118,1.4132567025462244,3.0,0.2621725802178301,0.0,21.284522596529364,0.0
 0.4745133108927857,2.5230048595345926,4.7713295840322685,-147.8396656777303,1.4235399326783569,3.0,0.25931474536119536,0.0,21.20608825454965,0.0
 0.477922983828875,2.5188843252467383,4.768731465664559,-147.76735985252844,1.433768951486625,3.0000000000000653,0.25660951663001097,0.0,21.136053920040066,0.0
 0.4813145532692308,2.514759660326032,4.766123524985184,-147.69567545796352,1.4439436598076922,2.999999999999967,0.25405261780680377,0.0,21.074358207704837,0.0
 0.4846879849535261,2.5106313646579785,4.763506112790988,-147.62458255025945,1.4540639548605783,3.0000000000000164,0.2516400649576262,0.0,21.020951318166524,0.0
 0.48804324344965766,2.5064999381280813,4.760879579878818,-147.5540518247524,1.464129730348973,3.0000000000000497,0.2493681516713736,0.0,20.975794925003395,0.0
 0.4913802921856029,2.502365880621845,4.7582442770455184,-147.48405457481246,1.474140876556809,3.0000000000000164,0.24723343886352434,0.0,20.938862031383515,0.0
 0.49469909347917385,2.4982296920247746,4.755600555087934,-147.4145626524168,1.4840972804375216,2.999999999999983,0.24523274257198105,0.0,20.910136959949295,0.0
 0.49799960856579545,2.494091872222374,4.752948764802911,-147.3455484299172,1.4939988256973864,2.999999999999983,0.24336312396723017,0.0,20.889615324893896,0.0
 0.5012817976244258,2.4899529211001474,4.750289256987294,-147.2769847630588,1.5038453928732776,3.000000000000017,0.24162188210076183,0.0,20.87730402911492,0.0
 0.504545619801733,2.4858133385436,4.747622382437927,-147.2088449551662,1.513636859405199,3.0,0.2400065424341067,0.0,20.873221271138306,0.0
 0.5077910332346264,2.481673624438235,4.744948491951657,-147.1411027224651,1.5233730997038795,3.0000000000000684,0.23851485314369658,0.0,20.877396690767668,0.0
 0.5110179950712431,2.477534278669558,4.742267936325328,-147.07373216009609,1.5330539852137297,3.0,0.23714477502187087,0.0,20.889871380822825,0.0
 0.5142264614904767,2.4733958011230723,4.739581066355788,-147.0067077092686,1.5426793844714304,3.0,0.23589447872385777,0.0,20.91069810675317,0.0
 0.5174163877201308,2.4692586916842836,4.736888232839878,-146.94000412489748,1.5522491631603927,3.0000000000000346,0.2347623360364767,0.0,20.939941364606273,0.0
 0.5205877280537741,2.465123450238695,4.734189786574445,-146.8735964442638,1.5617631841613226,3.0,0.23374691855266336,0.0,20.977677719688092,0.0
 0.5237404358663711,2.4609905766718114,4.731486078356334,-146.80745995582677,1.5712213075991137,3.0,0.23284699255137548,0.0,21.02399589479788,0.0
 0.5268744636287519,2.456860570869137,4.728777458982392,-146.7415701690163,1.5806233908862564,3.000000000000071,0.2320615141928268,0.0,21.03890365804246,0.0
 0.529995699699116,2.452733932716177,4.726064279249461,-146.6759027840379,1.583938631406475,1.0621562885603468,0.2313896302594155,0.0,20.93906742136914,0.0
 0.5331223490522776,2.4486111620984348,4.723346889954389,-146.61043366242907,1.57455868334699,-3.0,0.23083067256999043,0.0,20.765336985069137,0.0
 0.5362667653904357,2.444492758901415,4.720625641894019,-146.5451387975459,1.5651254343325156,-3.0000000000000355,0.2303841584447635,0.0,20.601542122578802,0.0
 0.5394288836245122,2.440379223010622,4.717900885865197,-146.47999428554996,1.555639079630286,-3.000000000000035,0.23004979031190073,0.0,20.447482367680507,0.0
 0.5426086388648964,2.43627105431156,4.715172972664769,-146.41497629633866,1.5460998139091338,-2.999999999999895,0.22982745442892152,0.0,20.302972034470617,0.0
 0.5458059664083209,2.432168752689735,4.71244225308958,-146.3500610446395,1.5365078312788603,-3.0,0.22971722097119968,0.0,20.16783977981483,0.0
 0.5490208017244051,2.4280728180306492,4.709709077936474,-146.28522476106622,1.5268633253306074,-3.0000000000000346,0.2297193462723141,0.0,20.04192820784272,0.0
 0.5522530804418355,2.423983750219808,4.706973798002297,-146.22044366306372,1.5171664891783165,-2.999999999999931,0.22983427344270022,0.0,19.92509347481931,0.0
 0.5555027383341677,2.4199020491427152,4.704236764083895,-146.15569392579783,1.5074175155013196,-3.0000000000000684,0.23006263464447088,0.0,19.81720503095837,0.0
 0.5587697113052326,2.415828214684876,4.70149832697811,-146.09095165259964,1.4976165965881252,-3.0,0.23040525428636233,0.0,19.71814523447845,0.0
 0.5620539353741076,2.4117627467317946,4.698758837481791,-146.02619284542698,1.4877639243814997,-3.0000000000000675,0.2308631523857537,0.0,19.62780921891556,0.0
 0.565355346659647,2.407706145168975,4.6960186463917815,-145.96139337456125,1.4778596905248815,-3.0,0.23143754861390375,0.0,19.54610458426536,0.0
 0.568673881364526,2.403658909881922,4.693278104504927,-145.89652894815316,1.4679040864102444,-3.000000000000067,0.23212986626759444,0.0,19.472951283382532,0.0
 0.5720094757587816,2.3996215407561396,4.690537562618073,-145.8315750810127,1.4578973032274776,-3.0000000000000333,0.2329417407980295,0.0,19.408281456995812,0.0
 0.5753620661628167,2.3955945376771326,4.687797371528063,-145.76650706284116,1.447839532015372,-3.0000000000000333,0.233875021628056,0.0,19.35203931308954,0.0
 0.5787315889298298,2.391578400530405,4.685057882031743,-145.70129992578757,1.4377309637143327,-3.000000000000033,0.23493178369096332,0.0,19.304181094875723,0.0
 0.5821179804276412,2.3875736292014613,4.68231944492596,-145.6359284110557,1.4275717892208986,-3.0,0.23611433176185986,0.0,19.264675023120102,0.0
 0.5855211770198793,2.3835807235758057,4.679582411007557,-145.57036693466642,1.4173621994441845,-2.9999999999999347,0.23742521251426335,0.0,19.2335012830004,0.0
 0.5889411150464785,2.379600183538943,4.67684713107338,-145.50458955224406,1.4071023853643867,-3.0000000000000324,0.23886722170182778,0.0,19.21065208512731,0.0
 0.5923777308034591,2.3756325089763775,4.674113955920274,-145.43856992258642,1.3967925380934447,-3.0000000000000324,0.24044341654182963,0.0,19.196131704885136,0.0
 0.5958309605219309,2.371678199773614,4.671383236345085,-145.37228127010343,1.3864328489380295,-3.0,0.24215712739213502,0.0,19.189956640854522,0.0
 0.5993007403462879,2.3677377558161554,4.668655323144656,-145.3056963457207,1.3760235094649587,-2.999999999999936,0.24401197003176356,0.0,19.19215567222889,0.0
 0.6027870063115214,2.3638116769895077,4.665930567115835,-145.23878738660113,1.3655647115692584,-2.9999999999999365,0.2460118606470363,0.0,19.20277014860686,0.0
 0.6062896943196232,2.3599004631791742,4.663209319055465,-145.17152607387928,1.3550566475449528,-3.0000000000000315,0.24816103148265753,0.0,19.221854120474582,0.0
 0.6098087401149962,2.3560046142706597,4.660491929760393,-145.10388348895736,1.3444995101588337,-3.0000000000000315,0.2504640466683259,0.0,19.24947465998242,0.0
 0.6133440792588241,2.3521246301494694,4.657778750027463,-145.03583006769378,1.33389349272735,-3.0000000000000315,0.2529258226709284,0.0,19.28571213344493,0.0
 0.6168956471023311,2.348261010701106,4.655070130653519,-144.96733555264152,1.323238789196829,-2.999999999999969,0.255551647441062,0.0,19.33066057536086,0.0
 0.6204633787588509,2.3444142558110754,4.652366422435409,-144.89836894296536,1.3125355942272694,-3.000000000000031,0.25834720167001873,0.0,19.3844280844157,0.0
 0.6240472090746445,2.3405848653648813,4.649667976169977,-144.8288984419421,1.3017841032798887,-3.0,0.2613185842854272,0.0,19.44713726442512,0.0
 0.6276470725983698,2.336773339248028,4.646975142654067,-144.75889140186302,1.290984512708713,-2.9999999999999383,0.2644723378202984,0.0,19.518925724553938,0.0
 0.6312629035491212,2.3329801773460197,4.644288272684524,-144.68831426610276,1.280137019856459,-2.9999999999999694,0.2678154763104316,0.0,19.59994665367641,0.0
 0.6348946357829451,2.3292058795443618,4.641607717058196,-144.61713250805937,1.2692418231549871,-3.0,0.2713555173407548,0.0,19.690369433633748,0.0
 0.638542202757733,2.3254509457285577,4.638933826571927,-144.5453105667919,1.2582991222306235,-3.0000000000000306,0.2751005146746153,0.0,19.79038030851025,0.0
 0.6422055374963725,2.321715875784112,4.63626695202256,-144.47281177911682,1.247309118014705,-2.99999999999997,0.27905909517790095,0.0,19.90018313868645,0.0
